mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20,label_speaker
-204.5665,100.382545,38.508896,26.583416,13.361172,10.953079,11.415492,4.5093074,-4.233574,-0.25671613,-3.6932275,-1.0082179,-0.26596004,0.21926582,-2.3711298,0.19816412,-2.908292,2.9180005,-2.859195,-0.20913485,39.902115,16.67273,8.853051,3.8388817,6.0341473,8.476244,5.709132,7.377822,15.363823,9.440324,7.955351,5.437877,3.8399289,3.9932175,3.3291218,3.6278317,3.6018322,5.136412,3.07763,3.0608983,Abdi
-186.65205,101.7748,35.689987,28.610052,13.530418,8.921432,10.448883,3.8582604,-5.412499,-1.6971787,-2.3240504,-0.715816,1.8007379,1.8545259,-0.68109703,0.39633292,-1.2669307,3.7367065,-1.841742,1.0934206,43.936462,20.312956,7.4202294,4.6095705,7.1129746,11.362045,4.011942,6.1351495,15.677969,9.023299,5.154487,3.6609385,5.140066,4.8841057,3.8011537,3.957441,4.1995316,5.0241504,2.7357996,3.130186,Abdi
-190.34975,102.40761,37.187084,28.839228,15.663827,9.073008,11.4140005,4.903312,-4.058234,-0.3122949,-1.5722085,0.5965069,0.8011827,1.950993,-0.9650416,0.8648184,-1.8027229,3.1278906,-0.49479446,1.5481914,39.480278,18.132038,5.2644176,3.2677681,5.3503413,10.972918,5.180583,6.675359,15.966167,10.4510145,5.279844,3.8725162,2.7717066,3.8257241,3.5724165,3.084523,3.2989993,4.9253826,2.415761,3.3558006,Abdi
-206.32716,104.07934,38.01676,28.69576,15.392144,10.9136305,10.267359,3.1350489,-4.3749743,-1.3034805,-3.4433088,0.6801877,0.76902676,2.5769913,-1.4342284,-0.50609607,-2.1765733,2.2212908,-0.4335384,0.9295575,34.931515,20.350096,7.523955,4.1830645,6.8971934,8.903043,3.2434173,6.2011595,13.435332,11.043652,6.2012973,3.698034,4.0922704,3.4673297,3.0544884,4.1385756,2.7049289,5.770894,3.9205153,3.7563272,Abdi
-181.63599,98.46072,35.600674,29.636116,15.208481,8.593344,12.191619,4.500832,-6.5891156,0.47073326,-2.7980957,0.28231263,2.112888,3.5221314,-2.8936365,1.065757,-2.1587856,0.15045597,-2.1025429,0.010829002,39.796375,14.086512,7.497611,4.6265497,7.026574,12.30748,6.0440745,7.1666336,17.946056,5.9863663,7.1379848,4.0518866,3.8744087,6.0526505,3.363814,3.4122455,3.3684764,4.00227,3.3844464,3.3637602,Abdi
-219.35388,101.991585,35.703857,27.81433,12.198619,7.8413153,13.246451,3.0759325,-7.521879,-2.2408173,-5.3790274,0.88095593,3.4562724,4.445454,-1.4395624,1.0359114,-1.7839751,2.9382298,-1.8540561,2.4206328,48.2624,16.208418,5.1875634,5.574223,8.068912,10.908953,8.777652,7.0937705,19.820461,10.019902,10.072606,4.676363,5.196846,5.7983885,3.4503834,3.7035809,3.71502,5.3022585,3.407813,4.2547736,Abdi
-207.93857,97.48067,37.23318,29.271082,13.554824,7.956446,11.0211115,3.062438,-6.219706,1.2431152,-6.4347224,-1.6104108,1.018381,3.7262223,-1.5679177,2.1775107,-1.2673882,1.6028144,-1.831875,3.0179403,39.58746,13.658511,8.577062,4.975001,7.3410654,10.531979,4.6763606,7.1155367,16.717518,6.9523945,11.6938095,8.115701,4.7646394,5.9738483,3.256747,4.026065,3.9501963,3.6820204,3.9754584,4.629373,Abdi
-192.65504,101.25839,37.45624,28.65328,14.036653,10.256942,12.378318,3.568846,-5.478833,-2.0930629,-6.270039,-0.22493856,1.8038563,2.1605463,-1.4096706,0.19962452,-3.7946649,1.2426891,-1.835342,2.6857803,42.77852,17.344124,9.275182,3.4137383,6.673855,8.633345,7.6324315,7.4879074,17.259808,11.093337,10.463973,4.5289135,5.1852074,4.930552,4.110908,3.212001,3.8790112,3.2623627,3.9019349,4.449992,Abdi
-54.60971,91.702156,33.18419,28.863853,18.067677,15.167091,10.358819,7.7865763,4.1778674,5.2928214,-0.6962033,0.85556513,-1.03738,0.27193484,-2.3917499,-0.1353989,-1.9517165,0.5495705,-1.5334699,-0.984736,5.027527,3.267303,3.3000278,3.2739112,3.7676382,3.3828084,3.4108934,3.127395,3.0607162,2.6816745,3.0808666,2.8622358,2.8802392,2.7918727,2.666664,3.145102,3.0712473,2.4885848,2.7372332,2.5997696,Abdi
-28.072243,83.36508,36.135353,24.061445,19.72145,14.360154,10.923032,5.2785954,2.3161705,3.813151,0.8936636,1.3324077,0.4619314,0.45151845,-2.2745962,1.8123226,0.389049,1.4886874,-1.7682773,1.4290546,10.440788,5.5228868,4.0632815,4.4717245,3.4606912,3.7827454,3.7533166,3.616039,4.461669,2.9799175,3.409391,3.2433987,2.9761314,3.2094243,3.4406934,2.8296974,2.817349,2.634369,2.5446484,3.2738285,Abdi
-214.64815,94.8304,36.174335,25.436094,14.408612,9.470073,14.93599,0.7290923,-8.983849,0.66360295,-2.15407,0.025944471,1.6105907,0.3929454,-5.0511336,0.36445594,-0.27888316,1.5136763,-1.9968673,-0.039985947,49.625996,18.038351,5.6985226,7.793547,9.093233,10.590051,7.1088963,9.362024,20.671207,5.7267528,8.091215,5.9203186,5.069256,4.612127,5.0515833,3.3857594,3.6804895,4.6442633,3.4392123,3.8392398,Abdi
-211.81871,99.940094,33.915997,29.768377,14.148271,11.510563,13.872865,2.2323472,-8.837726,0.061860025,-4.934421,-1.004818,1.3158555,1.7998583,-3.520012,2.2088969,-1.3341892,2.6656885,-0.5231497,2.2550874,42.585445,16.407911,6.702097,3.7042983,6.917589,9.166417,8.20044,7.823201,20.075108,6.924557,7.4971013,4.872296,4.746075,4.0153117,4.517779,3.2143219,3.681462,4.9808373,2.675337,3.2748427,Abdi
-234.07709,102.0625,33.538208,29.365448,9.941127,4.914445,14.522233,1.2123764,-13.689498,1.3452647,-7.1214356,-3.0462935,2.0419188,3.0374308,-5.4015436,3.1703737,-0.7882473,1.11415,-0.7139054,2.3390296,58.43082,17.085104,5.9353213,4.684192,10.747349,13.367946,9.53662,8.805628,24.1399,5.4464664,9.113013,6.9042425,6.084877,5.045844,6.9797626,5.577018,3.2399654,3.2581818,2.8578138,4.9351315,Abdi
-203.00998,102.83105,33.761673,25.82922,10.371125,4.6890693,12.900192,3.1304202,-9.701859,1.9838148,-4.3781977,-1.1952901,3.0308928,4.534675,-1.9356587,3.3680985,-0.5989217,1.5239995,-0.71511066,3.3529177,54.91847,19.699411,6.1351075,5.011138,10.977324,14.661426,7.9610987,7.8459806,22.705814,6.107457,8.020507,6.305977,5.490293,6.3327866,4.9978333,4.7286077,3.0164125,5.103182,3.9852417,3.5950437,Abdi
-213.4994,96.17611,30.71235,28.277267,14.381381,11.384271,12.131825,3.9023712,-4.924105,2.7874405,-3.0450513,0.8792856,1.0505836,-0.21047044,-4.1975408,2.0506458,-1.5023714,2.6878283,-0.7827039,1.22274,42.21496,12.77942,4.8396497,3.7019491,8.100627,7.9804068,6.88649,7.863779,19.264723,4.773869,7.8754873,4.9247556,5.894052,2.596866,5.8780174,5.0942698,3.6947408,3.6059344,2.828721,3.6904762,Abdi
-214.31873,100.76772,32.14864,28.032236,11.665586,8.261753,11.170912,1.4238361,-9.33809,0.82735723,-3.4266129,-1.0771114,2.0575109,2.719331,-3.8021867,2.6879296,-0.04087027,2.0883021,-2.526631,0.9319781,51.65318,17.374594,5.315581,3.3045194,7.816161,9.941188,7.517156,8.312123,20.30771,5.4324403,4.956857,5.463727,5.567087,4.630291,5.430596,6.193323,3.0805957,4.821732,3.6278713,3.024962,Abdi
-195.19954,104.390976,34.96535,27.961462,11.430497,9.26852,16.199179,3.3006148,-10.106904,1.4915429,-3.4663327,0.2785019,3.3137302,3.7889454,-3.5414116,3.4065714,-1.0408826,2.6106348,-1.018468,1.9840127,52.112976,18.449326,6.180186,3.3396482,9.139636,11.37269,7.636134,7.91857,22.21265,5.0303288,5.6591926,4.5353684,6.0640764,4.338043,7.0450344,4.8583875,3.2295642,5.1523876,2.590183,3.1616864,Abdi
-205.07178,101.85996,33.84591,28.144073,11.794814,9.089947,14.732381,0.9211332,-7.737564,2.3295827,-5.119772,-0.6386022,3.326547,2.765179,-2.785144,3.9234655,-1.1480896,2.4391346,-2.366945,1.3315554,52.57148,17.854609,6.7961183,3.5133412,9.659322,11.258351,8.911634,8.856843,20.078629,6.0037465,8.005627,5.6010795,6.172446,3.5195942,5.9775934,5.027758,4.3273983,4.4430017,3.588955,3.1651409,Abdi
-227.97142,104.6377,31.012577,26.165659,9.29219,5.632027,11.023146,4.6990614,-9.400028,-1.566882,-6.370843,-4.60213,0.3855039,3.5942235,-0.0976053,1.0157905,-0.8970409,1.1210691,-2.540211,0.39490277,52.529293,19.344252,6.127896,6.0511684,10.188783,14.642972,3.3178024,6.027938,19.626818,6.8474717,7.9343863,8.7782345,4.3273306,4.0455246,2.61365,2.6585639,3.1494284,3.4873445,3.5158236,2.9236183,Abdi
-212.18654,103.37216,35.895355,29.200872,8.948058,0.4058035,11.869775,4.800744,-11.475744,0.27881202,-7.6793656,-6.9882436,-1.5603726,4.84837,-0.6693174,2.8326364,0.33907413,-0.96034867,-2.0728624,0.6140541,57.538963,21.351267,7.784722,4.5544205,9.171396,18.923656,4.901926,8.900876,18.807356,6.732106,9.314719,11.007728,2.91446,6.8535695,3.8672752,4.093751,4.470341,4.2170177,3.0914447,3.4329853,Abdi
-211.71126,101.85831,35.200035,29.010527,7.9444456,-0.8920448,11.541476,6.0919733,-10.943605,1.8100276,-7.103378,-7.111643,-2.6597009,4.5418835,-1.0105009,2.955508,0.9319011,0.016988838,-2.4144225,2.4544976,53.069828,21.027815,9.352403,6.5873923,11.064837,18.242958,4.48582,8.4090395,19.268627,4.9899716,9.231965,10.37815,4.0621076,6.687207,3.7716458,5.1212926,3.9244542,4.3425164,4.782762,3.2873385,Abdi
-213.06337,98.97169,31.552126,27.230495,10.239757,5.1110744,10.637935,5.86466,-5.921749,0.31989858,-4.272202,-3.5842977,-1.8624458,3.01154,-1.8832659,0.07194299,-0.33678412,0.38665155,-2.3825269,1.756184,50.127598,18.276127,5.0719333,4.51146,9.549401,16.206663,5.366812,5.354429,16.265268,6.395045,5.6303034,7.3888464,3.564495,6.212502,3.3506653,3.4989734,3.2560923,3.704891,3.4315083,2.8838606,Abdi
-159.74153,96.283844,33.166832,28.763153,13.299311,9.257769,10.203877,3.9522367,-2.9271019,-1.2006918,-5.255982,-3.2299557,-2.4934807,0.65026623,-2.6122546,0.006527541,-0.466026,0.29446146,-2.6345456,2.1655624,29.433693,15.815635,9.58639,4.6496267,5.023977,7.0265546,5.475232,3.8041234,8.599549,7.573737,8.430763,7.3294735,3.2528336,3.2416544,3.0381877,2.7344143,3.376829,2.63837,2.321071,4.076154,Abdi
-200.52596,100.30458,34.030834,27.812656,10.172302,7.0738773,9.426564,2.8551805,-5.61608,-1.4465417,-6.038938,-3.7864356,-1.9122353,1.835789,-1.2858626,1.0862314,-0.041524965,1.2286458,-1.2301265,1.5906161,44.998386,20.098814,7.57892,4.0698986,9.459677,10.651138,4.596389,6.8291473,15.086566,7.402654,7.502431,6.4767885,3.864977,4.8877463,4.184366,3.6514041,3.7120142,3.3940737,2.960719,3.236449,Abdi
-208.5348,97.55005,34.200077,25.566956,11.8763685,8.524344,10.233049,2.4769185,-9.11337,-0.9641524,-5.5004444,-0.45334062,-1.0401815,1.3640637,-3.096696,-0.003600888,1.0775708,1.794841,-1.5837942,0.9566425,48.807434,17.80221,8.122466,4.876874,8.5348425,8.737838,5.5189137,7.172036,17.742165,5.8036046,8.035267,4.9440923,3.7959821,4.849297,4.820124,3.113744,4.5813723,3.8866339,3.6557572,3.470825,Abdi
-218.27155,97.96251,33.43011,27.366879,10.743006,7.254773,10.638169,2.2171469,-8.691661,1.4357808,-4.860867,-2.0987847,-0.6769218,1.2799603,-4.1668525,-0.987829,-0.79472893,1.6739082,-1.9212168,0.85857385,54.43995,14.563182,5.465297,5.330392,9.298109,11.647474,5.7807045,8.007554,21.160778,5.665981,6.928097,6.292971,4.4195743,4.528785,5.4524307,3.8945065,5.0494385,3.5813055,3.2301183,3.2894936,Abdi
-231.89755,95.567,31.313349,27.691307,11.367139,8.621269,11.146017,0.7363852,-7.941963,0.4629506,-4.7040467,-0.7791724,-0.084923096,1.3168681,-2.830798,2.621721,1.1477962,2.2977087,-1.1521701,0.80562997,54.062363,15.870648,5.5661793,4.495069,11.05867,10.873767,7.8613276,8.620202,19.697882,6.4286323,6.9014487,4.379315,4.3021584,3.5895607,5.467727,3.5702546,3.8895137,3.3744376,2.9595025,2.8702178,Abdi
-220.06306,94.99637,34.517494,28.31769,11.996734,11.194879,9.714299,1.6142912,-2.5653565,0.68172586,-4.636978,-0.6570646,-2.105198,1.6450526,-2.279328,0.5301307,1.686906,-0.02174358,-3.0329566,1.2961066,38.65511,23.527521,6.553233,4.799039,10.887425,10.653125,4.485518,6.857773,13.18189,5.5360627,6.569673,6.8140235,3.452244,5.2289615,4.4494953,3.400284,5.3029695,2.6044977,4.0701714,4.127647,Abdi
-205.2627,100.55527,37.34112,27.8615,11.891186,8.822652,11.410213,1.3479496,-5.795535,0.33962303,-3.777096,-3.0044708,0.54344743,3.4340222,-2.804355,0.64039785,0.38047537,1.9059455,-1.804555,0.80132896,47.748997,19.4032,8.411338,4.3140755,9.439357,11.6252575,7.6402793,9.54956,16.46422,5.98089,6.3874035,7.2613635,3.7812138,3.3736753,3.9743865,3.7852738,4.9986763,3.8057556,3.3262947,3.9658568,Abdi
-391.8252,86.733055,21.75606,13.757185,9.030744,12.091555,12.048173,0.36570862,1.7376572,5.475189,-5.6569486,-6.118983,-5.571948,-4.7571483,-3.2884645,-0.07131145,-0.12842572,-6.077926,-2.4412112,-3.030537,95.9749,33.24648,30.239723,18.27796,12.919597,10.624494,6.2777514,15.885233,9.300745,6.057468,12.667689,13.813677,8.169,7.494961,7.4559,5.7816725,4.119812,9.3670635,5.5414624,5.3102326,Alex
-219.55458,95.143524,23.050543,11.27375,12.111442,7.2538767,12.820862,-2.0456986,-0.2795057,7.276807,-7.029059,-7.047171,-9.191518,-6.422854,-3.8321667,-0.06807574,-3.1577592,-4.752992,-6.085726,-4.260391,87.3526,30.608784,34.794224,15.0506935,14.99816,11.168755,7.5359173,15.081785,10.033499,8.635134,14.553529,11.692191,8.063164,7.5736523,6.5808153,6.787494,5.867724,7.3647532,4.3915935,5.410805,Alex
-231.49965,95.491196,21.78669,16.874832,9.731382,10.7662325,14.763393,2.3153362,0.4828453,3.2605042,-6.200699,-1.712604,-7.362328,-1.6833941,-0.3366806,-2.1630065,-2.2623568,-2.6849759,-4.8899817,-5.064355,88.07554,27.375381,23.944242,12.65025,12.850736,7.7444553,5.364026,11.994921,9.640367,5.0400214,12.852042,7.635815,9.375524,6.3061876,7.1755714,4.486058,4.8666615,5.0059285,5.943992,6.734436,Alex
-239.90352,93.402954,20.391285,14.796158,7.593358,8.971307,12.700639,-0.081057794,0.0014423077,4.2892537,-6.7811017,-2.9793773,-8.0997505,-2.4107003,-0.21125917,-2.033857,-2.743744,-4.011409,-4.7664037,-5.7960663,97.55949,26.493765,25.245306,16.288397,15.00743,10.88372,5.35446,12.538155,10.52293,5.8226933,14.405344,10.4599695,8.833583,7.106069,7.707512,4.639639,5.4635234,7.7295456,5.5175495,7.4215164,Alex
-239.52228,96.24301,13.798209,11.316678,9.502037,7.6415515,16.703917,0.59138703,-1.314283,5.297466,-8.986367,-1.3696991,-7.2023935,-7.7265234,0.5046004,-3.0005393,-4.2731586,-3.4249086,-4.315732,-7.084563,101.72239,26.748108,34.325573,17.806744,12.1304655,12.964341,8.557357,12.212622,10.339943,6.674653,13.55523,10.804991,8.451656,11.909911,7.7262554,5.624581,5.57888,6.0295076,5.8543816,7.558515,Alex
-259.80292,96.80133,19.465597,11.098684,9.829651,7.9384923,14.170372,3.087037,-1.1733075,6.899849,-4.0680227,-7.8123565,-8.402834,-4.8598046,-2.2912724,-1.9980553,-1.0134645,-3.0058246,-5.0927253,-4.7527666,88.23264,27.43867,27.878103,15.771374,13.386932,10.998185,7.355528,12.056506,10.921043,6.3367124,13.530241,12.318406,9.836588,9.329698,5.2099347,4.9133615,4.3924537,4.8633237,7.568419,7.5626774,Alex
-206.38766,96.359825,23.984728,12.084601,10.7318125,13.319318,15.112576,0.8856104,3.225643,2.8383243,-6.4283295,-4.5903444,-7.86277,-3.5818188,-0.5638733,-2.287459,-1.059563,-2.297862,-5.3780546,-2.2412004,77.9989,26.476295,23.864859,15.735161,12.350899,7.7806854,5.457498,11.498247,7.0719156,5.7829695,14.077822,7.5381355,7.7834167,5.0236278,6.2211604,4.081613,3.9257443,4.8084292,6.6001124,4.156228,Alex
-225.2708,100.695435,23.326643,14.003167,11.063984,11.449078,12.317156,1.7508847,0.63326555,3.6387193,-9.735155,-4.5324006,-8.012664,-4.084315,-0.13949221,-1.7654591,-2.978815,-2.4822242,-5.3057084,-3.8664231,71.21584,29.964907,23.053574,18.799902,14.171874,10.426654,4.1253757,8.036772,10.154451,6.8280783,16.79789,8.721388,6.4847364,6.456376,7.4143076,5.055473,5.5675783,5.9473085,5.103415,3.8429847,Alex
-255.02707,97.6062,23.15048,16.011143,9.950019,10.440308,14.001792,-0.31459966,1.0172848,4.142287,-6.80619,-5.2452965,-5.9534554,-4.441847,-1.102192,-0.83612347,-4.0433154,-2.2168088,-6.361521,-3.7254646,82.51596,28.082851,23.018076,17.128157,13.737616,10.057914,6.3592567,10.46263,8.833887,6.3531733,17.631691,8.182815,6.9061966,8.051334,5.5104747,7.138842,6.6218214,4.295908,6.701807,4.935097,Alex
-226.85788,97.700005,26.266157,15.407944,10.567175,10.732784,13.3200865,-0.14423156,-1.020252,4.487314,-4.354686,-0.4587524,-7.922656,-3.571444,0.046089046,-4.6920633,-4.164025,-1.1525531,-4.737532,-5.848177,73.64508,26.437374,21.202093,13.184003,12.717651,8.243615,6.2616105,10.822056,10.063844,5.5275836,14.089378,9.082652,7.9456897,6.170888,5.2032366,6.735711,4.429725,4.724648,6.067324,6.014379,Alex
-238.1061,96.16849,26.875565,13.989244,9.889541,12.501185,12.44533,1.6174742,-1.1506814,2.2437322,-4.5475903,-1.8452232,-6.9920936,-5.8104568,-0.96010816,-2.7534256,-2.4661646,-1.1801661,-5.4574976,-7.0119905,71.83648,25.450468,23.722202,15.006415,10.054598,7.1759543,6.7143917,11.1308,9.616932,6.857354,11.977016,9.779834,9.52878,7.182705,4.436695,6.7920537,4.1255956,4.665457,5.066213,7.9815903,Alex
-306.35767,100.58802,22.762596,10.812809,4.4237704,5.6489005,11.493241,0.25747493,2.2405667,5.489184,-17.377546,-11.61783,-3.835527,-8.821774,-1.4445038,4.66501,-2.9748006,-7.277238,1.969829,-9.324551,101.84107,30.782215,26.389856,19.505003,20.937523,15.561623,6.829461,12.834169,10.8887,7.667177,19.274828,17.932348,8.684491,9.972092,4.3200016,9.632438,5.9919047,11.831859,7.157924,8.923066,Alex
-276.49512,105.91864,31.158443,18.032806,8.442829,10.075072,8.170895,-5.908556,-3.1485527,2.4208252,-14.44332,-6.344223,-2.1084223,-8.40542,2.304015,0.75819033,-4.556585,-7.0129237,-3.688545,-8.759507,75.30898,18.618063,18.787842,11.7764435,14.413386,12.31605,4.5057917,11.823235,6.24382,6.579937,19.461626,14.187579,6.685191,6.564285,5.4976525,9.673564,4.3683925,9.030325,7.3374104,5.65614,Alex
-280.6649,90.77886,23.139154,19.188354,12.853876,10.61618,8.657459,3.5669312,3.2635865,2.6751475,-15.0925455,-4.140297,-3.873526,-5.105687,1.9125327,0.85118175,-2.680184,-4.3978553,-3.867872,-6.4049954,78.75544,25.413958,16.952555,11.014375,16.167252,10.274602,4.3695903,11.472742,10.614496,7.5676274,17.493979,11.230276,7.7768884,6.8973455,8.158622,5.7087836,4.8309216,6.6212964,4.180364,6.3704605,Alex
-208.57274,90.27926,21.557137,12.722618,8.369876,8.167617,9.113833,1.7563293,5.376673,3.5716138,-18.597225,-3.6444795,-4.8693104,-4.8477635,0.5265289,1.1581912,-6.2712817,-6.5941677,-0.40447286,-6.880535,79.20983,25.640736,22.76109,15.120238,21.031954,10.267517,7.354024,12.428653,8.904953,8.463788,17.795042,11.50879,7.0275354,6.8697457,5.7297273,8.379961,6.3708673,8.306625,7.7777567,4.833246,Alex
-219.85619,96.863106,27.102007,13.943743,8.462818,10.978382,16.09481,3.814714,0.5941563,4.379988,-14.40482,-8.728848,-6.680021,-1.281531,-2.9704406,2.4672055,-0.7601931,-4.895228,-2.2669175,-2.1522493,86.62151,30.547857,28.956738,17.187567,15.9047785,10.900233,6.795642,11.134192,9.2876625,7.348166,18.360779,11.898336,8.623926,6.844413,9.769473,4.3069954,6.683876,10.382605,8.342499,5.061117,Alex
-270.71286,93.936516,28.005377,14.010069,13.838509,13.90321,14.729803,-0.6781265,0.3912528,6.6259017,-9.773416,-3.6742067,-7.2678595,-2.0527413,-2.5359588,-0.11156735,-2.5178642,-2.1986334,-6.4274883,-2.6267066,95.78201,26.790342,30.766588,14.773957,19.014711,11.431503,4.6839747,17.231697,11.939075,7.565166,19.281334,10.84351,8.17832,7.8217325,9.64512,6.210914,6.0875053,7.222495,5.3221064,4.8956637,Alex
-202.31502,100.06044,30.98032,16.886278,11.841215,13.949678,17.418507,1.3315377,4.549335,3.020449,-9.889313,-4.4822736,-9.557188,-2.3930533,-1.4103285,-3.4178207,-1.9720255,-1.7369586,-5.629709,-3.8035202,77.16076,21.996971,28.26269,17.85363,19.44728,11.987871,7.0055633,10.7936945,8.8489485,6.697283,15.796819,7.703168,8.012609,4.935182,6.0415235,4.4413013,6.449723,5.927871,5.7994075,3.9249368,Alex
-252.37947,97.28422,30.77805,14.504982,10.507651,12.996933,16.574001,0.54184335,1.5388066,6.0864077,-10.33413,-5.581689,-6.3411255,-1.8970923,-2.598636,-1.7369857,-3.4432905,-3.6691215,-7.055602,-2.5970728,82.492226,24.253206,23.060099,13.445902,16.673666,11.339011,6.167875,14.567725,12.366161,5.9038286,20.54905,8.5575075,8.105488,5.7249017,5.948573,7.6229124,6.2508454,5.151044,4.7572546,4.130946,Alex
-251.62468,101.55978,24.6992,13.004524,7.254854,9.419772,13.428112,-0.70037603,2.0721931,4.7776027,-9.976739,-5.1506424,-7.6121244,-2.002569,-2.026832,-2.2524807,-2.183612,-2.3149235,-4.48848,-3.2802007,100.60576,22.812037,26.795788,17.062414,16.03609,13.916357,5.155785,14.358222,11.229701,6.1697755,18.365551,11.259243,9.200652,5.8882113,5.4398293,5.943004,4.6222553,4.569897,4.9957066,4.7109966,Alex
-228.94084,95.16409,27.918499,16.30325,13.045079,14.003162,17.62792,1.4023145,1.3507559,5.3512774,-9.036903,-2.0799704,-4.593008,-0.29472354,0.94668263,0.16463661,-0.7989814,-0.8279333,-4.1103206,-4.3167024,80.26776,18.102749,25.771187,13.472332,9.55135,9.191964,6.493275,15.129903,10.919153,5.616726,18.360865,8.618888,6.6871595,4.649236,4.0879836,8.765009,5.250727,5.498429,3.983795,5.9608855,Alex
-232.277,91.26553,27.591146,16.315674,19.794369,16.795473,12.13651,4.3634953,-1.324253,2.6595883,-3.690252,-2.3316438,-3.582693,-0.7564384,-0.18553147,2.7225955,0.0495566,-2.6509478,-4.2161727,-1.3766878,111.36943,23.064392,15.428171,12.866074,9.601829,5.517734,4.7166805,8.74568,9.989912,5.519482,9.988912,10.152526,6.7452083,4.1768656,4.234853,4.5097814,5.442878,4.249339,5.282004,5.6916027,Alex
-259.36575,91.05993,33.062374,12.903649,16.195927,9.902921,14.393175,1.8927178,-0.20258437,6.2012405,-5.175532,-8.03648,-5.0983424,-2.7537177,-3.5642056,-0.88959527,-2.843163,-3.5725856,-3.4425042,-1.3952214,94.27387,20.780014,27.195034,14.907376,11.51471,11.218761,5.6371093,16.248474,10.777738,6.9315157,10.599967,19.873709,7.5411067,6.801375,4.446804,8.182921,5.3103447,7.5424876,7.8073554,3.999634,Alex
-164.1774,98.55241,13.022293,30.483734,12.303567,8.486493,6.760874,5.9566913,-3.6055305,5.6343513,-3.7715409,-1.4533767,0.33355233,-0.9730124,3.6949449,4.7249794,-1.3902894,2.4179497,-3.0538018,2.326265,65.18568,23.97496,16.140507,13.273328,13.431128,9.307437,9.50167,8.704055,10.797869,9.125694,15.672341,7.681555,6.2004766,6.730089,5.7522473,5.7139783,4.544302,3.9353151,5.5316935,4.414842,Alex
-283.03702,93.277275,17.031649,8.846122,11.364265,7.9300857,13.549386,2.0529242,-3.7617798,6.60357,-5.2583666,-8.14772,-10.6191845,-6.155068,2.5726585,-2.5938227,-4.599526,1.045371,-5.2550097,-6.3758154,132.12257,25.839361,35.218678,17.728355,13.179008,13.851741,6.6768026,17.36893,16.490498,14.909129,13.287992,18.258724,13.540897,9.681976,7.7552967,10.712648,5.663687,6.7781496,6.8894105,7.6285744,Alex
-198.71686,90.40638,26.901615,12.370517,11.6834755,13.188826,18.22092,-2.5203085,1.4805474,4.4871573,-8.54517,-3.1687553,-6.6487675,-2.6732578,4.3879848,-3.0793436,-3.9218624,-1.2664475,-4.966529,-3.9994855,79.95933,21.746618,19.818666,12.962335,14.397124,7.7990413,8.900387,14.196625,10.155311,7.5637107,16.360102,7.808102,8.240876,5.320272,8.281079,5.7856836,6.370228,7.796348,5.308232,3.8602028,Alex
-189.26123,93.66084,29.551508,12.807651,11.852872,2.844591,19.979568,-2.2983408,-5.114066,4.6972394,-6.7145176,-3.2734475,-8.231547,-5.8312654,2.539076,-2.8783762,-5.955597,-0.3149174,-6.320481,-7.4399357,89.38368,22.273401,23.630058,15.006731,13.425043,13.429372,10.346894,15.340375,14.302433,6.558131,16.02328,10.610962,6.001589,7.6890893,8.488294,8.97811,5.774494,7.1076026,5.616834,6.5471687,Alex
-188.75183,97.10245,20.714575,21.954105,10.973936,8.343374,14.179409,-5.2255526,-2.89969,3.4959352,-8.760831,-1.4047239,-6.423012,-3.3992343,-0.28086132,-3.3407462,-4.857387,-4.7613974,-6.5946655,-0.052362368,77.78893,19.607025,31.276777,8.928694,13.084405,9.661271,6.0761156,16.793606,11.026894,8.646263,14.450835,7.749728,7.100695,6.3307176,8.008516,7.611588,6.7405243,9.104893,6.0986414,6.7429857,Alex
-197.28339,95.44409,28.016361,16.471834,7.788074,0.7815059,18.161242,0.58295316,-0.9182884,5.786005,-10.53228,-1.5433086,-9.673623,-7.1621933,6.1220465,0.54888237,-5.067176,0.8608098,-7.4196296,-5.898769,81.80448,22.765198,27.566074,15.236621,13.604782,12.047496,10.774243,12.958297,11.868367,4.4017034,18.541182,9.236334,9.57096,7.507259,9.985368,5.7777643,7.0895624,5.720723,7.6284475,6.5888233,Alex
-255.31006,94.1544,25.984058,9.9792185,8.274555,7.3146987,16.32118,2.152963,-3.6829603,2.9692187,-10.19194,4.1270847,-6.226349,-9.548088,-0.93962663,-3.2118812,-2.2877865,0.48175398,0.19573629,-6.500681,112.74503,20.594322,25.144098,15.529216,15.411963,13.106915,7.684177,15.76696,14.541862,5.449148,19.497553,15.3894,8.212227,9.448698,9.573343,7.31221,6.04967,6.071022,7.2952833,7.129588,Alex
